LOCATION,Country,SEX,Sex,AGE,Age,TIME,Time,Value,Flag Codes,Flags
CAN,Canada,T,Total,TOTAL,Total,2000,2000,30685730,,
CAN,Canada,T,Total,TOTAL,Total,2001,2001,31020902,,
CAN,Canada,T,Total,TOTAL,Total,2002,2002,31360079,,
CAN,Canada,T,Total,TOTAL,Total,2003,2003,31644028,,
CAN,Canada,T,Total,TOTAL,Total,2004,2004,31940655,,
CAN,Canada,T,Total,TOTAL,Total,2005,2005,32243753,,
CAN,Canada,T,Total,TOTAL,Total,2006,2006,32571174,,
CAN,Canada,T,Total,TOTAL,Total,2007,2007,32889025,,
CAN,Canada,T,Total,TOTAL,Total,2008,2008,33247118,,
CAN,Canada,T,Total,TOTAL,Total,2009,2009,33628895,,
CAN,Canada,T,Total,TOTAL,Total,2010,2010,34004889,,
CAN,Canada,T,Total,TOTAL,Total,2011,2011,34339328,,
CAN,Canada,T,Total,TOTAL,Total,2012,2012,34714222,,
CAN,Canada,T,Total,TOTAL,Total,2013,2013,35082954,,
CAN,Canada,T,Total,TOTAL,Total,2014,2014,35437435,,
CAN,Canada,T,Total,TOTAL,Total,2015,2015,35702908,,
CAN,Canada,T,Total,TOTAL,Total,2016,2016,36109487,,
CAN,Canada,T,Total,TOTAL,Total,2017,2017,36545236,,
CAN,Canada,T,Total,TOTAL,Total,2018,2018,37065084,,
CAN,Canada,T,Total,TOTAL,Total,2019,2019,37601230,,
CAN,Canada,T,Total,TOTAL,Total,2020,2020,38037204,,
CAN,Canada,T,Total,TOTAL,Total,2021,2021,38246108,,
FRA,France,W,Women,TOTAL,Total,1950,1950,21723428,,
FRA,France,W,Women,TOTAL,Total,1951,1951,21868473,,
FRA,France,W,Women,TOTAL,Total,1952,1952,22005821,,
FRA,France,W,Women,TOTAL,Total,1953,1953,22138918,,
FRA,France,W,Women,TOTAL,Total,1954,1954,22279756,,
FRA,France,W,Women,TOTAL,Total,1955,1955,22457213,,
FRA,France,W,Women,TOTAL,Total,1956,1956,22656123,,
FRA,France,W,Women,TOTAL,Total,1957,1957,22876169,,
FRA,France,W,Women,TOTAL,Total,1958,1958,23099678,,
FRA,France,W,Women,TOTAL,Total,1959,1959,23311802,,
FRA,France,W,Women,TOTAL,Total,1960,1960,23521635,,
FRA,France,W,Women,TOTAL,Total,1961,1961,23747578,,
FRA,France,W,Women,TOTAL,Total,1962,1962,24147445,,
FRA,France,W,Women,TOTAL,Total,1963,1963,24547264,,
FRA,France,W,Women,TOTAL,Total,1964,1964,24795638,,
FRA,France,W,Women,TOTAL,Total,1965,1965,25021014,,
FRA,France,W,Women,TOTAL,Total,1966,1966,25225903,,
FRA,France,W,Women,TOTAL,Total,1967,1967,25420532,,
FRA,France,W,Women,TOTAL,Total,1968,1968,25599919,,
FRA,France,W,Women,TOTAL,Total,1969,1969,25781418,,
FRA,France,W,Women,TOTAL,Total,1970,1970,25979779,,
FRA,France,W,Women,TOTAL,Total,1971,1971,26197122,,
FRA,France,W,Women,TOTAL,Total,1972,1972,26408099,,
FRA,France,W,Women,TOTAL,Total,1973,1973,26599855,,
FRA,France,W,Women,TOTAL,Total,1974,1974,26761636,,
FRA,France,W,Women,TOTAL,Total,1975,1975,26892084,,
FRA,France,W,Women,TOTAL,Total,1976,1976,27016102,,
FRA,France,W,Women,TOTAL,Total,1977,1977,27152632,,
FRA,France,W,Women,TOTAL,Total,1978,1978,27286196,,
FRA,France,W,Women,TOTAL,Total,1979,1979,27417570,,
FRA,France,W,Women,TOTAL,Total,1980,1980,27567629,,
FRA,France,W,Women,TOTAL,Total,1981,1981,27726222,,
FRA,France,W,Women,TOTAL,Total,1982,1982,27891634,,
FRA,France,W,Women,TOTAL,Total,1983,1983,28048019,,
FRA,France,W,Women,TOTAL,Total,1984,1984,28192376,,
FRA,France,W,Women,TOTAL,Total,1985,1985,28338042,,
FRA,France,W,Women,TOTAL,Total,1986,1986,28482458,,
FRA,France,W,Women,TOTAL,Total,1987,1987,28633266,,
FRA,France,W,Women,TOTAL,Total,1988,1988,28790854,,
FRA,France,W,Women,TOTAL,Total,1989,1989,28952098,,
FRA,France,W,Women,TOTAL,Total,1990,1990,29102649,,
FRA,France,W,Women,TOTAL,Total,1991,1991,29982766,,
FRA,France,W,Women,TOTAL,Total,1992,1992,30135411,,
FRA,France,W,Women,TOTAL,Total,1993,1993,30272732,,
FRA,France,W,Women,TOTAL,Total,1994,1994,30395531,,
FRA,France,W,Women,TOTAL,Total,1995,1995,30515688,,
FRA,France,W,Women,TOTAL,Total,1996,1996,30631518,,
FRA,France,W,Women,TOTAL,Total,1997,1997,30746040,,
FRA,France,W,Women,TOTAL,Total,1998,1998,30865209,,
FRA,France,W,Women,TOTAL,Total,1999,1999,31034304,,
FRA,France,W,Women,TOTAL,Total,2000,2000,31261871,,
FRA,France,W,Women,TOTAL,Total,2001,2001,31503561,,
FRA,France,W,Women,TOTAL,Total,2002,2002,31746213,,
FRA,France,W,Women,TOTAL,Total,2003,2003,31982904,,
FRA,France,W,Women,TOTAL,Total,2004,2004,32232036,,
FRA,France,W,Women,TOTAL,Total,2005,2005,32490510,,
FRA,France,W,Women,TOTAL,Total,2006,2006,32717508,,
FRA,France,W,Women,TOTAL,Total,2007,2007,32911253,,
FRA,France,W,Women,TOTAL,Total,2008,2008,33091110,,
FRA,France,W,Women,TOTAL,Total,2009,2009,33256028,,
FRA,France,W,Women,TOTAL,Total,2010,2010,33412925,,
FRA,France,W,Women,TOTAL,Total,2011,2011,33572806,,
FRA,France,W,Women,TOTAL,Total,2012,2012,33731249,,
FRA,France,W,Women,TOTAL,Total,2013,2013,33898446,,
FRA,France,W,Women,TOTAL,Total,2014,2014,34184117,,
FRA,France,W,Women,TOTAL,Total,2015,2015,34319022,,
FRA,France,W,Women,TOTAL,Total,2016,2016,34424889,,
FRA,France,W,Women,TOTAL,Total,2017,2017,34535809,,
FRA,France,W,Women,TOTAL,Total,2018,2018,34658234,,
FRA,France,W,Women,TOTAL,Total,2019,2019,34774860,,
FRA,France,W,Women,TOTAL,Total,2020,2020,34875444,,
FRA,France,W,Women,TOTAL,Total,2021,2021,34976047,,
FRA,France,M,Men,TOTAL,Total,1950,1950,20105280,,
FRA,France,M,Men,TOTAL,Total,1951,1951,20287058,,
FRA,France,M,Men,TOTAL,Total,1952,1952,20453846,,
FRA,France,M,Men,TOTAL,Total,1953,1953,20612830,,
FRA,France,M,Men,TOTAL,Total,1954,1954,20776752,,
FRA,France,M,Men,TOTAL,Total,1955,1955,20970454,,
FRA,France,M,Men,TOTAL,Total,1956,1956,21186951,,
FRA,France,M,Men,TOTAL,Total,1957,1957,21434696,,
FRA,France,M,Men,TOTAL,Total,1958,1958,21689174,,
FRA,France,M,Men,TOTAL,Total,1959,1959,21927928,,
FRA,France,M,Men,TOTAL,Total,1960,1960,22162593,,
FRA,France,M,Men,TOTAL,Total,1961,1961,22415253,,
FRA,France,M,Men,TOTAL,Total,1962,1962,22850262,,
FRA,France,M,Men,TOTAL,Total,1963,1963,23268956,,
FRA,France,M,Men,TOTAL,Total,1964,1964,23514772,,
FRA,France,M,Men,TOTAL,Total,1965,1965,23736785,,
FRA,France,M,Men,TOTAL,Total,1966,1966,23937762,,
FRA,France,M,Men,TOTAL,Total,1967,1967,24127770,,
FRA,France,M,Men,TOTAL,Total,1968,1968,24315484,,
FRA,France,M,Men,TOTAL,Total,1969,1969,24536565,,
FRA,France,M,Men,TOTAL,Total,1970,1970,24792443,,
FRA,France,M,Men,TOTAL,Total,1971,1971,25053976,,
FRA,France,M,Men,TOTAL,Total,1972,1972,25292814,,
FRA,France,M,Men,TOTAL,Total,1973,1973,25518445,,
FRA,France,M,Men,TOTAL,Total,1974,1974,25698722,,
FRA,France,M,Men,TOTAL,Total,1975,1975,25807087,,
FRA,France,M,Men,TOTAL,Total,1976,1976,25892573,,
FRA,France,M,Men,TOTAL,Total,1977,1977,25992648,,
FRA,France,M,Men,TOTAL,Total,1978,1978,26090126,,
FRA,France,M,Men,TOTAL,Total,1979,1979,26188656,,
FRA,France,M,Men,TOTAL,Total,1980,1980,26312383,,
FRA,France,M,Men,TOTAL,Total,1981,1981,26455584,,
FRA,France,M,Men,TOTAL,Total,1982,1982,26600861,,
FRA,France,M,Men,TOTAL,Total,1983,1983,26724399,,
FRA,France,M,Men,TOTAL,Total,1984,1984,26833698,,
FRA,France,M,Men,TOTAL,Total,1985,1985,26946229,,
FRA,France,M,Men,TOTAL,Total,1986,1986,27064046,,
FRA,France,M,Men,TOTAL,Total,1987,1987,27190690,,
FRA,France,M,Men,TOTAL,Total,1988,1988,27327120,,
FRA,France,M,Men,TOTAL,Total,1989,1989,27471313,,
FRA,France,M,Men,TOTAL,Total,1990,1990,27606177,,
FRA,France,M,Men,TOTAL,Total,1991,1991,28442915,,
FRA,France,M,Men,TOTAL,Total,1992,1992,28576204,,
FRA,France,M,Men,TOTAL,Total,1993,1993,28688317,,
FRA,France,M,Men,TOTAL,Total,1994,1994,28779804,,
FRA,France,M,Men,TOTAL,Total,1995,1995,28868303,,
FRA,France,M,Men,TOTAL,Total,1996,1996,28957771,,
FRA,France,M,Men,TOTAL,Total,1997,1997,29049223,,
FRA,France,M,Men,TOTAL,Total,1998,1998,29145799,,
FRA,France,M,Men,TOTAL,Total,1999,1999,29281102,,
FRA,France,M,Men,TOTAL,Total,2000,2000,29462909,,
FRA,France,M,Men,TOTAL,Total,2001,2001,29659676,,
FRA,France,M,Men,TOTAL,Total,2002,2002,29858337,,
FRA,France,M,Men,TOTAL,Total,2003,2003,30054640,,
FRA,France,M,Men,TOTAL,Total,2004,2004,30258764,,
FRA,France,M,Men,TOTAL,Total,2005,2005,30467818,,
FRA,France,M,Men,TOTAL,Total,2006,2006,30675898,,
FRA,France,M,Men,TOTAL,Total,2007,2007,30870022,,
FRA,France,M,Men,TOTAL,Total,2008,2008,31042064,,
FRA,France,M,Men,TOTAL,Total,2009,2009,31202687,,
FRA,France,M,Men,TOTAL,Total,2010,2010,31360244,,
FRA,France,M,Men,TOTAL,Total,2011,2011,31514511,,
FRA,France,M,Men,TOTAL,Total,2012,2012,31671749,,
FRA,France,M,Men,TOTAL,Total,2013,2013,31837515,,
FRA,France,M,Men,TOTAL,Total,2014,2014,32092554,,
FRA,France,M,Men,TOTAL,Total,2015,2015,32193536,,
FRA,France,M,Men,TOTAL,Total,2016,2016,32263674,,
FRA,France,M,Men,TOTAL,Total,2017,2017,32347505,,
FRA,France,M,Men,TOTAL,Total,2018,2018,32466837,,
FRA,France,M,Men,TOTAL,Total,2019,2019,32581190,,
FRA,France,M,Men,TOTAL,Total,2020,2020,32664813,,
FRA,France,M,Men,TOTAL,Total,2021,2021,32743850,,
FRA,France,T,Total,TOTAL,Total,1950,1950,41828708,,
FRA,France,T,Total,TOTAL,Total,1951,1951,42155531,,
FRA,France,T,Total,TOTAL,Total,1952,1952,42459667,,
FRA,France,T,Total,TOTAL,Total,1953,1953,42751748,,
FRA,France,T,Total,TOTAL,Total,1954,1954,43056508,,
FRA,France,T,Total,TOTAL,Total,1955,1955,43427667,,
FRA,France,T,Total,TOTAL,Total,1956,1956,43843074,,
FRA,France,T,Total,TOTAL,Total,1957,1957,44310865,,
FRA,France,T,Total,TOTAL,Total,1958,1958,44788852,,
FRA,France,T,Total,TOTAL,Total,1959,1959,45239730,,
FRA,France,T,Total,TOTAL,Total,1960,1960,45684228,,
FRA,France,T,Total,TOTAL,Total,1961,1961,46162831,,
FRA,France,T,Total,TOTAL,Total,1962,1962,46997707,,
FRA,France,T,Total,TOTAL,Total,1963,1963,47816220,,
FRA,France,T,Total,TOTAL,Total,1964,1964,48310410,,
FRA,France,T,Total,TOTAL,Total,1965,1965,48757799,,
FRA,France,T,Total,TOTAL,Total,1966,1966,49163665,,
FRA,France,T,Total,TOTAL,Total,1967,1967,49548302,,
FRA,France,T,Total,TOTAL,Total,1968,1968,49915403,,
FRA,France,T,Total,TOTAL,Total,1969,1969,50317983,,
FRA,France,T,Total,TOTAL,Total,1970,1970,50772222,,
FRA,France,T,Total,TOTAL,Total,1971,1971,51251098,,
FRA,France,T,Total,TOTAL,Total,1972,1972,51700913,,
FRA,France,T,Total,TOTAL,Total,1973,1973,52118300,,
FRA,France,T,Total,TOTAL,Total,1974,1974,52460358,,
FRA,France,T,Total,TOTAL,Total,1975,1975,52699171,,
FRA,France,T,Total,TOTAL,Total,1976,1976,52908675,,
FRA,France,T,Total,TOTAL,Total,1977,1977,53145280,,
FRA,France,T,Total,TOTAL,Total,1978,1978,53376322,,
FRA,France,T,Total,TOTAL,Total,1979,1979,53606226,,
FRA,France,T,Total,TOTAL,Total,1980,1980,53880012,,
FRA,France,T,Total,TOTAL,Total,1981,1981,54181806,,
FRA,France,T,Total,TOTAL,Total,1982,1982,54492495,,
FRA,France,T,Total,TOTAL,Total,1983,1983,54772418,,
FRA,France,T,Total,TOTAL,Total,1984,1984,55026074,,
FRA,France,T,Total,TOTAL,Total,1985,1985,55284271,,
FRA,France,T,Total,TOTAL,Total,1986,1986,55546504,,
FRA,France,T,Total,TOTAL,Total,1987,1987,55823956,,
FRA,France,T,Total,TOTAL,Total,1988,1988,56117974,,
FRA,France,T,Total,TOTAL,Total,1989,1989,56423411,,
FRA,France,T,Total,TOTAL,Total,1990,1990,56708826,,
FRA,France,T,Total,TOTAL,Total,1991,1991,58425681,,
FRA,France,T,Total,TOTAL,Total,1992,1992,58711615,,
FRA,France,T,Total,TOTAL,Total,1993,1993,58961049,,
FRA,France,T,Total,TOTAL,Total,1994,1994,59175335,,
FRA,France,T,Total,TOTAL,Total,1995,1995,59383991,,
FRA,France,T,Total,TOTAL,Total,1996,1996,59589289,,
FRA,France,T,Total,TOTAL,Total,1997,1997,59795263,,
FRA,France,T,Total,TOTAL,Total,1998,1998,60011008,,
FRA,France,T,Total,TOTAL,Total,1999,1999,60315406,,
FRA,France,T,Total,TOTAL,Total,2000,2000,60724780,,
FRA,France,T,Total,TOTAL,Total,2001,2001,61163237,,
FRA,France,T,Total,TOTAL,Total,2002,2002,61604550,,
FRA,France,T,Total,TOTAL,Total,2003,2003,62037544,,
FRA,France,T,Total,TOTAL,Total,2004,2004,62490800,,
FRA,France,T,Total,TOTAL,Total,2005,2005,62958328,,
FRA,France,T,Total,TOTAL,Total,2006,2006,63393406,,
FRA,France,T,Total,TOTAL,Total,2007,2007,63781275,,
FRA,France,T,Total,TOTAL,Total,2008,2008,64133174,,
FRA,France,T,Total,TOTAL,Total,2009,2009,64458715,,
FRA,France,T,Total,TOTAL,Total,2010,2010,64773169,,
FRA,France,T,Total,TOTAL,Total,2011,2011,65087317,,
FRA,France,T,Total,TOTAL,Total,2012,2012,65402998,,
FRA,France,T,Total,TOTAL,Total,2013,2013,65735961,,
FRA,France,T,Total,TOTAL,Total,2014,2014,66276671,,
FRA,France,T,Total,TOTAL,Total,2015,2015,66512558,,
FRA,France,T,Total,TOTAL,Total,2016,2016,66688563,,
FRA,France,T,Total,TOTAL,Total,2017,2017,66883314,,
FRA,France,T,Total,TOTAL,Total,2018,2018,67125071,,
FRA,France,T,Total,TOTAL,Total,2019,2019,67356050,,
FRA,France,T,Total,TOTAL,Total,2020,2020,67540257,,
FRA,France,T,Total,TOTAL,Total,2021,2021,67719897,,
DEU,Germany,W,Women,TOTAL,Total,1950,1950,37682347,,
DEU,Germany,W,Women,TOTAL,Total,1951,1951,37485188,,
DEU,Germany,W,Women,TOTAL,Total,1952,1952,37670934,,
DEU,Germany,W,Women,TOTAL,Total,1953,1953,37843313,,
DEU,Germany,W,Women,TOTAL,Total,1954,1954,38015002,,
DEU,Germany,W,Women,TOTAL,Total,1955,1955,38182462,,
DEU,Germany,W,Women,TOTAL,Total,1956,1956,38205445,,
DEU,Germany,W,Women,TOTAL,Total,1957,1957,38264744,,
DEU,Germany,W,Women,TOTAL,Total,1958,1958,38508299,,
DEU,Germany,W,Women,TOTAL,Total,1959,1959,38744160,,
DEU,Germany,W,Women,TOTAL,Total,1960,1960,38935200,,
DEU,Germany,W,Women,TOTAL,Total,1961,1961,39170066,,
DEU,Germany,W,Women,TOTAL,Total,1962,1962,39468617,,
DEU,Germany,W,Women,TOTAL,Total,1963,1963,39760230,,
DEU,Germany,W,Women,TOTAL,Total,1964,1964,39993870,,
DEU,Germany,W,Women,TOTAL,Total,1965,1965,40231923,,
DEU,Germany,W,Women,TOTAL,Total,1966,1966,40521046,,
DEU,Germany,W,Women,TOTAL,Total,1967,1967,40723214,,
DEU,Germany,W,Women,TOTAL,Total,1968,1968,40890244,,
DEU,Germany,W,Women,TOTAL,Total,1969,1969,41114043,,
DEU,Germany,W,Women,TOTAL,Total,1970,1970,41185076,,
DEU,Germany,W,Women,TOTAL,Total,1971,1971,41224197,,
DEU,Germany,W,Women,TOTAL,Total,1972,1972,41368343,,
DEU,Germany,W,Women,TOTAL,Total,1973,1973,41454221,,
DEU,Germany,W,Women,TOTAL,Total,1974,1974,41465252,,
DEU,Germany,W,Women,TOTAL,Total,1975,1975,41354462,,
DEU,Germany,W,Women,TOTAL,Total,1976,1976,41203150,,
DEU,Germany,W,Women,TOTAL,Total,1977,1977,41108686,,
DEU,Germany,W,Women,TOTAL,Total,1978,1978,41052456,,
DEU,Germany,W,Women,TOTAL,Total,1979,1979,41025484,,
DEU,Germany,W,Women,TOTAL,Total,1980,1980,41041302,,
DEU,Germany,W,Women,TOTAL,Total,1981,1981,41052916,,
DEU,Germany,W,Women,TOTAL,Total,1982,1982,41002417,,
DEU,Germany,W,Women,TOTAL,Total,1983,1983,40891949,,
DEU,Germany,W,Women,TOTAL,Total,1984,1984,40743248,,
DEU,Germany,W,Women,TOTAL,Total,1985,1985,40626969,,
DEU,Germany,W,Women,TOTAL,Total,1986,1986,40592095,,
DEU,Germany,W,Women,TOTAL,Total,1987,1987,40568082,,
DEU,Germany,W,Women,TOTAL,Total,1988,1988,40634316,,
DEU,Germany,W,Women,TOTAL,Total,1989,1989,40863457,,
DEU,Germany,W,Women,TOTAL,Total,1990,1990,41128172,,
DEU,Germany,W,Women,TOTAL,Total,1991,1991,41344358,,
DEU,Germany,W,Women,TOTAL,Total,1992,1992,41555008,,
DEU,Germany,W,Women,TOTAL,Total,1993,1993,41747085,,
DEU,Germany,W,Women,TOTAL,Total,1994,1994,41856621,,
DEU,Germany,W,Women,TOTAL,Total,1995,1995,41943156,,
DEU,Germany,W,Women,TOTAL,Total,1996,1996,42025002,,
DEU,Germany,W,Women,TOTAL,Total,1997,1997,42061201,,
DEU,Germany,W,Women,TOTAL,Total,1998,1998,42048966,,
DEU,Germany,W,Women,TOTAL,Total,1999,1999,42052780,,
DEU,Germany,W,Women,TOTAL,Total,2000,2000,42087848,,
DEU,Germany,W,Women,TOTAL,Total,2001,2001,42134316,,
DEU,Germany,W,Women,TOTAL,Total,2002,2002,42178716,,
DEU,Germany,W,Women,TOTAL,Total,2003,2003,42183725,,
DEU,Germany,W,Women,TOTAL,Total,2004,2004,42161445,,
DEU,Germany,W,Women,TOTAL,Total,2005,2005,42122629,,
DEU,Germany,W,Women,TOTAL,Total,2006,2006,42055883,,
DEU,Germany,W,Women,TOTAL,Total,2007,2007,41978642,,
DEU,Germany,W,Women,TOTAL,Total,2008,2008,41880811,,
DEU,Germany,W,Women,TOTAL,Total,2009,2009,41758360,,
DEU,Germany,W,Women,TOTAL,Total,2010,2010,41668915,,
DEU,Germany,W,Women,TOTAL,Total,2011,2011,41097710,,
DEU,Germany,W,Women,TOTAL,Total,2012,2012,41120365,,
DEU,Germany,W,Women,TOTAL,Total,2013,2013,41176655,,
DEU,Germany,W,Women,TOTAL,Total,2014,2014,41286307,,
DEU,Germany,W,Women,TOTAL,Total,2015,2015,41511818,,
DEU,Germany,W,Women,TOTAL,Total,2016,2016,41743046,,
DEU,Germany,W,Women,TOTAL,Total,2017,2017,41886659,,
DEU,Germany,W,Women,TOTAL,Total,2018,2018,42000654,,
DEU,Germany,W,Women,TOTAL,Total,2019,2019,42090810,,
DEU,Germany,W,Women,TOTAL,Total,2020,2020,42128807,,
DEU,Germany,W,Women,TOTAL,Total,2021,2021,42117217,,
DEU,Germany,M,Men,TOTAL,Total,1950,1950,32283905,,
DEU,Germany,M,Men,TOTAL,Total,1951,1951,32080415,,
DEU,Germany,M,Men,TOTAL,Total,1952,1952,32303904,,
DEU,Germany,M,Men,TOTAL,Total,1953,1953,32522042,,
DEU,Germany,M,Men,TOTAL,Total,1954,1954,32740385,,
DEU,Germany,M,Men,TOTAL,Total,1955,1955,32964921,,
DEU,Germany,M,Men,TOTAL,Total,1956,1956,32941168,,
DEU,Germany,M,Men,TOTAL,Total,1957,1957,32944420,,
DEU,Germany,M,Men,TOTAL,Total,1958,1958,33244647,,
DEU,Germany,M,Men,TOTAL,Total,1959,1959,33542768,,
DEU,Germany,M,Men,TOTAL,Total,1960,1960,33879697,,
DEU,Germany,M,Men,TOTAL,Total,1961,1961,34207565,,
DEU,Germany,M,Men,TOTAL,Total,1962,1962,34557170,,
DEU,Germany,M,Men,TOTAL,Total,1963,1963,34954126,,
DEU,Germany,M,Men,TOTAL,Total,1964,1964,35324468,,
DEU,Germany,M,Men,TOTAL,Total,1965,1965,35731774,,
DEU,Germany,M,Men,TOTAL,Total,1966,1966,36079265,,
DEU,Germany,M,Men,TOTAL,Total,1967,1967,36228128,,
DEU,Germany,M,Men,TOTAL,Total,1968,1968,36404066,,
DEU,Germany,M,Men,TOTAL,Total,1969,1969,36795638,,
DEU,Germany,M,Men,TOTAL,Total,1970,1970,36984209,,
DEU,Germany,M,Men,TOTAL,Total,1971,1971,37088641,,
DEU,Germany,M,Men,TOTAL,Total,1972,1972,37320107,,
DEU,Germany,M,Men,TOTAL,Total,1973,1973,37482451,,
DEU,Germany,M,Men,TOTAL,Total,1974,1974,37502177,,
DEU,Germany,M,Men,TOTAL,Total,1975,1975,37319093,,
DEU,Germany,M,Men,TOTAL,Total,1976,1976,37133798,,
DEU,Germany,M,Men,TOTAL,Total,1977,1977,37051127,,
DEU,Germany,M,Men,TOTAL,Total,1978,1978,37039365,,
DEU,Germany,M,Men,TOTAL,Total,1979,1979,37100869,,
DEU,Germany,M,Men,TOTAL,Total,1980,1980,37247274,,
DEU,Germany,M,Men,TOTAL,Total,1981,1981,37354988,,
DEU,Germany,M,Men,TOTAL,Total,1982,1982,37330937,,
DEU,Germany,M,Men,TOTAL,Total,1983,1983,37236335,,
DEU,Germany,M,Men,TOTAL,Total,1984,1984,37115434,,
DEU,Germany,M,Men,TOTAL,Total,1985,1985,37057909,,
DEU,Germany,M,Men,TOTAL,Total,1986,1986,37128343,,
DEU,Germany,M,Men,TOTAL,Total,1987,1987,37271838,,
DEU,Germany,M,Men,TOTAL,Total,1988,1988,37510301,,
DEU,Germany,M,Men,TOTAL,Total,1989,1989,37887827,,
DEU,Germany,M,Men,TOTAL,Total,1990,1990,38304862,,
DEU,Germany,M,Men,TOTAL,Total,1991,1991,38669543,,
DEU,Germany,M,Men,TOTAL,Total,1992,1992,39069593,,
DEU,Germany,M,Men,TOTAL,Total,1993,1993,39409283,,
DEU,Germany,M,Men,TOTAL,Total,1994,1994,39581725,,
DEU,Germany,M,Men,TOTAL,Total,1995,1995,39734890,,
DEU,Germany,M,Men,TOTAL,Total,1996,1996,39889832,,
DEU,Germany,M,Men,TOTAL,Total,1997,1997,39973574,,
DEU,Germany,M,Men,TOTAL,Total,1998,1998,39998231,,
DEU,Germany,M,Men,TOTAL,Total,1999,1999,40047463,,
DEU,Germany,M,Men,TOTAL,Total,2000,2000,40123653,,
DEU,Germany,M,Men,TOTAL,Total,2001,2001,40215610,,
DEU,Germany,M,Men,TOTAL,Total,2002,2002,40309777,,
DEU,Germany,M,Men,TOTAL,Total,2003,2003,40350450,,
DEU,Germany,M,Men,TOTAL,Total,2004,2004,40354823,,
DEU,Germany,M,Men,TOTAL,Total,2005,2005,40346792,,
DEU,Germany,M,Men,TOTAL,Total,2006,2006,40320564,,
DEU,Germany,M,Men,TOTAL,Total,2007,2007,40287731,,
DEU,Germany,M,Men,TOTAL,Total,2008,2008,40229286,,
DEU,Germany,M,Men,TOTAL,Total,2009,2009,40143948,,
DEU,Germany,M,Men,TOTAL,Total,2010,2010,40108021,,
DEU,Germany,M,Men,TOTAL,Total,2011,2011,39177271,,
DEU,Germany,M,Men,TOTAL,Total,2012,2012,39305461,,
DEU,Germany,M,Men,TOTAL,Total,2013,2013,39468950,,
DEU,Germany,M,Men,TOTAL,Total,2014,2014,39696188,,
DEU,Germany,M,Men,TOTAL,Total,2015,2015,40174790,,
DEU,Germany,M,Men,TOTAL,Total,2016,2016,40605623,,
DEU,Germany,M,Men,TOTAL,Total,2017,2017,40770341,,
DEU,Germany,M,Men,TOTAL,Total,2018,2018,40905134,,
DEU,Germany,M,Men,TOTAL,Total,2019,2019,41002148,,
DEU,Germany,M,Men,TOTAL,Total,2020,2020,41032067,,
DEU,Germany,M,Men,TOTAL,Total,2021,2021,41012068,,
DEU,Germany,T,Total,TOTAL,Total,1950,1950,69966252,,
DEU,Germany,T,Total,TOTAL,Total,1951,1951,69565603,,
DEU,Germany,T,Total,TOTAL,Total,1952,1952,69974838,,
DEU,Germany,T,Total,TOTAL,Total,1953,1953,70365355,,
DEU,Germany,T,Total,TOTAL,Total,1954,1954,70755387,,
DEU,Germany,T,Total,TOTAL,Total,1955,1955,71147383,,
DEU,Germany,T,Total,TOTAL,Total,1956,1956,71146613,,
DEU,Germany,T,Total,TOTAL,Total,1957,1957,71209164,,
DEU,Germany,T,Total,TOTAL,Total,1958,1958,71752946,,
DEU,Germany,T,Total,TOTAL,Total,1959,1959,72286928,,
DEU,Germany,T,Total,TOTAL,Total,1960,1960,72814897,,
DEU,Germany,T,Total,TOTAL,Total,1961,1961,73377631,,
DEU,Germany,T,Total,TOTAL,Total,1962,1962,74025787,,
DEU,Germany,T,Total,TOTAL,Total,1963,1963,74714356,,
DEU,Germany,T,Total,TOTAL,Total,1964,1964,75318338,,
DEU,Germany,T,Total,TOTAL,Total,1965,1965,75963697,,
DEU,Germany,T,Total,TOTAL,Total,1966,1966,76600311,,
DEU,Germany,T,Total,TOTAL,Total,1967,1967,76951342,,
DEU,Germany,T,Total,TOTAL,Total,1968,1968,77294310,,
DEU,Germany,T,Total,TOTAL,Total,1969,1969,77909681,,
DEU,Germany,T,Total,TOTAL,Total,1970,1970,78169285,,
DEU,Germany,T,Total,TOTAL,Total,1971,1971,78312838,,
DEU,Germany,T,Total,TOTAL,Total,1972,1972,78688450,,
DEU,Germany,T,Total,TOTAL,Total,1973,1973,78936672,,
DEU,Germany,T,Total,TOTAL,Total,1974,1974,78967429,,
DEU,Germany,T,Total,TOTAL,Total,1975,1975,78673555,,
DEU,Germany,T,Total,TOTAL,Total,1976,1976,78336948,,
DEU,Germany,T,Total,TOTAL,Total,1977,1977,78159813,,
DEU,Germany,T,Total,TOTAL,Total,1978,1978,78091821,,
DEU,Germany,T,Total,TOTAL,Total,1979,1979,78126353,,
DEU,Germany,T,Total,TOTAL,Total,1980,1980,78288576,,
DEU,Germany,T,Total,TOTAL,Total,1981,1981,78407904,,
DEU,Germany,T,Total,TOTAL,Total,1982,1982,78333354,,
DEU,Germany,T,Total,TOTAL,Total,1983,1983,78128284,,
DEU,Germany,T,Total,TOTAL,Total,1984,1984,77858682,,
DEU,Germany,T,Total,TOTAL,Total,1985,1985,77684878,,
DEU,Germany,T,Total,TOTAL,Total,1986,1986,77720438,,
DEU,Germany,T,Total,TOTAL,Total,1987,1987,77839920,,
DEU,Germany,T,Total,TOTAL,Total,1988,1988,78144617,,
DEU,Germany,T,Total,TOTAL,Total,1989,1989,78751284,,
DEU,Germany,T,Total,TOTAL,Total,1990,1990,79433034,,
